,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
24,290519024,290519,Co/fl cardigan,245,Cardigan,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Cardigan in soft organic cotton sweatshirt fabric with a stand-up collar, press-studs down the front, and ribbing around the neckline, cuffs and hem. Soft brushed inside.",jacket,jacket/0290519024.jpg
25,290675006,290675,Coyote padded vest,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,8558,Men Sport Tops,S,Sport,26,Sport,22,Men H&M Sport,1007,Outdoor,"Padded, thermal bodywarmer with a lined hood, zip at the front, side pockets and a zipped chest pocket. Lined. Regular fit. Size of chest pocket 16x20 cm.",jacket,jacket/0290675006.jpg
26,300907006,300907,Sean Biker,262,Jacket,Garment Upper body,1010001,All over pattern,8,Dark Grey,4,Dark,12,Grey,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Imitation leather biker jacket with shoulder tabs, notch lapels with a press-stud, and a diagonal zip down the front. Long sleeves with quilted sections, elastication on the underside of the sleeves, a zipped chest pocket, zipped side pockets and an inner pocket. Lined.",jacket,jacket/0300907006.jpg
27,300908002,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined.",jacket,jacket/0300908002.jpg
28,300908003,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined.",jacket,jacket/0300908003.jpg
29,300908004,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined.",jacket,jacket/0300908004.jpg
30,300908009,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined.",jacket,jacket/0300908009.jpg
31,300908010,300908,Freja Coat,262,Jacket,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Double-breasted coat in soft fabric with wide shawl lapels and concealed press-studs down the front. One inner pocket, a tab at the back and an asymmetric hem. Lined.",jacket,jacket/0300908010.jpg
32,301901001,301901,Jenny Cardigan,245,Cardigan,Garment Upper body,1010019,Transparent,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Fine-knit, slightly transparent cardigan with no buttons.",jacket,jacket/0301901001.jpg
33,307952006,307952,Hype,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5283,Jacket Street,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Padded bomber jacket with a ribbed collar, zip at the front, zipped side pockets, a pocket on the sleeve, one inner pocket and ribbing at the cuffs and hem. Lined.",jacket,jacket/0307952006.jpg
34,309509009,309509,Peggy Padded jacket,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Padded, gently tailored jacket in woven fabric with a slight sheen. Stand-up collar, lined hood with a faux fur trim, and a zip down the front. Handwarmer pockets, side pockets and a drawstring at the waist. Lined.",jacket,jacket/0309509009.jpg
35,316657001,316657,Karenina Jacket,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket in imitation leather with a diagonal zip at the front, side pockets and ribbed jersey sections under the arms. Lined.",jacket,jacket/0316657001.jpg
36,316657008,316657,Karenina Jacket,262,Jacket,Garment Upper body,1010016,Solid,7,Grey,2,Medium Dusty,-1,Unknown,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket in imitation leather with a diagonal zip at the front, side pockets and ribbed jersey sections under the arms. Lined.",jacket,jacket/0316657008.jpg
37,316657010,316657,Karenina Jacket,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket in imitation leather with a diagonal zip at the front, side pockets and ribbed jersey sections under the arms. Lined.",jacket,jacket/0316657010.jpg
38,316657013,316657,Karenina Jacket,262,Jacket,Garment Upper body,1010016,Solid,13,Beige,2,Medium Dusty,1,Mole,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket in imitation leather with a diagonal zip at the front, side pockets and ribbed jersey sections under the arms. Lined.",jacket,jacket/0316657013.jpg
39,316657015,316657,Karenina Jacket,262,Jacket,Garment Upper body,1010016,Solid,52,Pink,2,Medium Dusty,4,Pink,5960,Outdoor/Blazers DS,D,Divided,2,Divided,58,Divided Selected,1007,Outdoor,"Biker jacket in imitation leather with a diagonal zip at the front, side pockets and ribbed jersey sections under the arms. Lined.",jacket,jacket/0316657015.jpg
40,389236006,389236,Nate Anorak,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,5283,Jacket Street,F,Menswear,3,Menswear,31,Mens Outerwear,1007,Outdoor,"Padded anorak in woven fabric with a lined, padded, drawstring hood and taped zip at the top. Flap front pocket with a press-stud, zipped side pockets and ribbing at the cuffs and hem. Polyester filling. Lined.",jacket,jacket/0389236006.jpg
41,393447009,393447,Leia Parka,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Long, padded parka in cotton twill with a drawstring hood and stand-up collar with a press-stud. Zip and button band with press-studs down the front, flap side pockets with a press stud, and a drawstring at the waist. Elasticated cuffs and a gently rounded hem. Slightly longer at the back. Lined.",jacket,jacket/0393447009.jpg
42,393447010,393447,Leia Parka,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Long, padded parka in cotton twill with a drawstring hood and stand-up collar with a press-stud. Zip and button band with press-studs down the front, flap side pockets with a press stud, and a drawstring at the waist. Elasticated cuffs and a gently rounded hem. Slightly longer at the back. Lined.",jacket,jacket/0393447010.jpg
43,393447013,393447,Leia Parka,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Long, padded parka in cotton twill with a drawstring hood and stand-up collar with a press-stud. Zip and button band with press-studs down the front, flap side pockets with a press stud, and a drawstring at the waist. Elasticated cuffs and a gently rounded hem. Slightly longer at the back. Lined.",jacket,jacket/0393447013.jpg
44,393447015,393447,Leia Parka,262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Long, padded parka in cotton twill with a drawstring hood and stand-up collar with a press-stud. Zip and button band with press-studs down the front, flap side pockets with a press stud, and a drawstring at the waist. Elasticated cuffs and a gently rounded hem. Slightly longer at the back. Lined.",jacket,jacket/0393447015.jpg
45,393447016,393447,Leia Parka,262,Jacket,Garment Upper body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Long, padded parka in cotton twill with a drawstring hood and stand-up collar with a press-stud. Zip and button band with press-studs down the front, flap side pockets with a press stud, and a drawstring at the waist. Elasticated cuffs and a gently rounded hem. Slightly longer at the back. Lined.",jacket,jacket/0393447016.jpg
46,393993002,393993,Fuji jacket,262,Jacket,Garment Upper body,1010016,Solid,73,Dark Blue,4,Dark,2,Blue,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Padded jacket in a slightly longer style with a stand-up collar and faux fur-trimmed hood. Zip down the front, a concealed drawstring at the waist, and zipped side pockets. Lined.",jacket,jacket/0393993002.jpg
47,393993004,393993,Fuji jacket,262,Jacket,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,2033,Woven Tops,A,Ladieswear,1,Ladieswear,8,Mama,1010,Blouses,"Padded jacket in a slightly longer style with a stand-up collar and faux fur-trimmed hood. Zip down the front, a concealed drawstring at the waist, and zipped side pockets. Lined.",jacket,jacket/0393993004.jpg
48,399061007,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,42,Red,7,Medium,18,Red,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061007.jpg
49,399061008,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061008.jpg
50,399061011,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,3,Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061011.jpg
51,399061012,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061012.jpg
52,399061015,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061015.jpg
53,399061017,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061017.jpg
54,399061018,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061018.jpg
55,399061019,399061,Jacket Slim (1),262,Jacket,Garment Upper body,1010023,Denim,51,Light Pink,1,Dusty Light,4,Pink,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061019.jpg
56,399061023,399061,Jacket Slim (1),262,Jacket,Garment Upper body,1010023,Denim,10,White,3,Light,9,White,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061023.jpg
57,399061026,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061026.jpg
58,399061027,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,12,Light Beige,2,Medium Dusty,11,Beige,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061027.jpg
59,399061028,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061028.jpg
60,399061032,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,9,Black,4,Dark,5,Black,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061032.jpg
61,399061033,399061,Jacket Slim (1),262,Jacket,Garment Upper body,1010023,Denim,71,Light Blue,1,Dusty Light,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061033.jpg
62,399061040,399061,Jacket Slim,262,Jacket,Garment Upper body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1201,Outwear,A,Ladieswear,1,Ladieswear,19,Womens Jackets,1007,Outdoor,"Fitted jacket in washed, stretch denim with buttons down the front, flap chest pockets with a button, and side pockets.",jacket,jacket/0399061040.jpg
63,401020001,401020,Zip knit (1),245,Cardigan,Garment Upper body,1010010,Melange,8,Dark Grey,4,Dark,12,Grey,5958,Knitwear inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Cardigan knitted in a soft cotton blend with a shawl collar, off-centre zip down the front and long sleeves.",jacket,jacket/0401020001.jpg
64,401020005,401020,Zip knit (1),245,Cardigan,Garment Upper body,1010020,Contrast,6,Light Grey,1,Dusty Light,12,Grey,5958,Knitwear inactive from s1,F,Menswear,3,Menswear,21,Contemporary Casual,1003,Knitwear,"Cardigan knitted in a soft cotton blend with a shawl collar, off-centre zip down the front and long sleeves.",jacket,jacket/0401020005.jpg
65,401136005,401136,Carla parka (1),262,Jacket,Garment Upper body,1010016,Solid,43,Dark Red,4,Dark,18,Red,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Lightly padded parka in cotton twill with a pile-lined hood with a detachable faux fur trim, a zip and wind flap with press-studs down the front and a drawstring at the waist and hem. Flap front pockets with a press-stud, elastication and a tab and press-stud at the cuffs and a single back vent. Pile lining.",jacket,jacket/0401136005.jpg
66,401136009,401136,Carla parka (1),262,Jacket,Garment Upper body,1010016,Solid,9,Black,4,Dark,5,Black,1244,Outdoor/Blazers,D,Divided,2,Divided,53,Divided Collection,1007,Outdoor,"Lightly padded parka in cotton twill with a pile-lined hood with a detachable faux fur trim, a zip and wind flap with press-studs down the front and a drawstring at the waist and hem. Flap front pockets with a press-stud, elastication and a tab and press-stud at the cuffs and a single back vent. Pile lining.",jacket,jacket/0401136009.jpg
67,401902007,401902,Go light jacket,262,Jacket,Garment Upper body,1010001,All over pattern,73,Dark Blue,4,Dark,7,Turquoise,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Thin running jacket in windproof, water-repellent functional fabric with reflective details. Hood with a small peak, zipped, diagonal chest pocket, and narrow elastication at the cuffs and hem. Slightly longer at the back. Mesh lining.",jacket,jacket/0401902007.jpg
68,401902008,401902,Go light jacket,262,Jacket,Garment Upper body,1010001,All over pattern,9,Black,4,Dark,5,Black,8394,Men Sport Bottoms,S,Sport,26,Sport,22,Men H&M Sport,1005,Jersey Fancy,"Thin running jacket in windproof, water-repellent functional fabric with reflective details. Hood with a small peak, zipped, diagonal chest pocket, and narrow elastication at the cuffs and hem. Slightly longer at the back. Mesh lining.",jacket,jacket/0401902008.jpg
