,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
20,270382001,270382,Burnie sunglasses,81,Sunglasses,Accessories,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal detailing and tinted, UV-protective lenses.",sunglass,sunglass/0270382001.jpg
21,270382004,270382,Burnie sunglasses,81,Sunglasses,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal detailing and tinted, UV-protective lenses.",sunglass,sunglass/0270382004.jpg
22,357792003,357792,Alessa cat sunglasses,81,Sunglasses,Accessories,1010019,Transparent,31,Light Orange,1,Dusty Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal side pieces and UV-protective, tinted lenses.",sunglass,sunglass/0357792003.jpg
23,357792004,357792,Alessa cat sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal side pieces and UV-protective, tinted lenses.",sunglass,sunglass/0357792004.jpg
24,357792007,357792,Cool Alessa Cat,81,Sunglasses,Accessories,1010016,Solid,22,Yellow,5,Bright,8,Yellow,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal side pieces and UV-protective, tinted lenses.",sunglass,sunglass/0357792007.jpg
25,357792008,357792,Cool Alessa Cat,81,Sunglasses,Accessories,1010016,Solid,61,Light Purple,3,Light,4,Pink,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal side pieces and UV-protective, tinted lenses.",sunglass,sunglass/0357792008.jpg
26,357792009,357792,Cool Alessa Cat,81,Sunglasses,Accessories,1010016,Solid,40,Other Red,5,Bright,18,Red,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal side pieces and UV-protective, tinted lenses.",sunglass,sunglass/0357792009.jpg
27,357792011,357792,Alessa cat sunglasses,81,Sunglasses,Accessories,1010013,Other pattern,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames, metal side pieces and UV-protective, tinted lenses.",sunglass,sunglass/0357792011.jpg
28,360950004,360950,Sunglasses Edward,81,Sunglasses,Accessories,1010013,Other pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0360950004.jpg
29,360950007,360950,Sunglasses Edward,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0360950007.jpg
30,360950008,360950,Sunglasses Edward,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0360950008.jpg
31,360950014,360950,Sunglasses Edward,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0360950014.jpg
32,360950016,360950,Sunglasses Edward,81,Sunglasses,Accessories,1010013,Other pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0360950016.jpg
33,361531002,361531,Sunglasses Raymond Aviator,81,Sunglasses,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Aviator-style,tinted sunglasses with metal and plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0361531002.jpg
34,361531003,361531,Sunglasses Raymond Aviator,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Aviator-style,tinted sunglasses with metal and plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0361531003.jpg
35,361531005,361531,Raymond aviator,81,Sunglasses,Accessories,1010011,Metallic,93,Dark Green,7,Medium,19,Green,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Aviator-style,tinted sunglasses with metal and plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0361531005.jpg
36,361531012,361531,Sunglasses Raymond Aviator,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Aviator-style,tinted sunglasses with metal and plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0361531012.jpg
37,369796004,369796,John sunglasses,81,Sunglasses,Accessories,1010016,Solid,31,Light Orange,3,Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0369796004.jpg
38,369796007,369796,John sunglasses,81,Sunglasses,Accessories,1010016,Solid,93,Dark Green,4,Dark,19,Green,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0369796007.jpg
39,369796023,369796,Cool Metal John Round,81,Sunglasses,Accessories,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0369796023.jpg
40,369796024,369796,Cool Metal John Round,81,Sunglasses,Accessories,1010016,Solid,6,Light Grey,1,Dusty Light,12,Grey,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0369796024.jpg
41,369796025,369796,Cool Metal John Round,81,Sunglasses,Accessories,1010016,Solid,5,Gold,7,Medium,15,Metal,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0369796025.jpg
42,369796026,369796,Cool Metal John Round,81,Sunglasses,Accessories,1010011,Metallic,63,Dark Purple,5,Bright,6,Lilac Purple,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0369796026.jpg
43,369796027,369796,Cool Metal John Round,81,Sunglasses,Accessories,1010016,Solid,91,Light Green,1,Dusty Light,19,Green,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0369796027.jpg
44,369796032,369796,John sunglasses,81,Sunglasses,Accessories,1010016,Solid,4,Bronze/Copper,2,Medium Dusty,15,Metal,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0369796032.jpg
45,369796035,369796,John sunglasses,81,Sunglasses,Accessories,1010016,Solid,31,Light Orange,3,Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0369796035.jpg
46,370594006,370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,31,Light Orange,1,Dusty Light,3,Orange,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0370594006.jpg
47,370594007,370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,8,Dark Grey,4,Dark,12,Grey,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0370594007.jpg
48,370594017,370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0370594017.jpg
49,370594018,370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0370594018.jpg
50,370594020,370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,12,Light Beige,1,Dusty Light,11,Beige,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0370594020.jpg
51,370594021,370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0370594021.jpg
52,370594023,370594,Saya sunglasses,81,Sunglasses,Accessories,1010016,Solid,22,Yellow,5,Bright,8,Yellow,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with transparent plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0370594023.jpg
53,370737001,370737,Sunglasses Blixa CO,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Sunglasses with plastic frames with metal details and UV-protective tinted lenses.,sunglass,sunglass/0370737001.jpg
54,376172001,376172,Karla sunglasses,81,Sunglasses,Accessories,1010016,Solid,17,Yellowish Brown,4,Dark,13,Brown,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Round sunglasses with plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0376172001.jpg
55,376172002,376172,Karla sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Round sunglasses with plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0376172002.jpg
56,376172003,376172,Karla sunglasses,81,Sunglasses,Accessories,1010016,Solid,42,Red,7,Medium,18,Red,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Round sunglasses with plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0376172003.jpg
57,376172006,376172,Karla sunglasses,81,Sunglasses,Accessories,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Round sunglasses with plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0376172006.jpg
58,394292001,394292,Sunglasses Morris,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0394292001.jpg
59,394292002,394292,Sunglasses Morris,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0394292002.jpg
60,394292006,394292,Sunglasses Morris,81,Sunglasses,Accessories,1010016,Solid,93,Dark Green,7,Medium,19,Green,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0394292006.jpg
61,394292008,394292,Sunglasses Morris,81,Sunglasses,Accessories,1010005,Colour blocking,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0394292008.jpg
62,398947002,398947,Astrid round sunglasses,81,Sunglasses,Accessories,1010016,Solid,50,Other Pink,3,Light,4,Pink,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Round sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0398947002.jpg
63,398959003,398959,Stella sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and tinted, UV-protective lenses.",sunglass,sunglass/0398959003.jpg
64,405310005,405310,Ciara sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Sunglasses with plastic and metal frames and tinted, UV-protective lenses.",sunglass,sunglass/0405310005.jpg
65,406724001,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724001.jpg
66,406724002,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724002.jpg
67,406724003,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724003.jpg
68,406724007,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010011,Metallic,42,Red,7,Medium,18,Red,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724007.jpg
69,406724012,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724012.jpg
70,406724016,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724016.jpg
71,406724017,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,3,Silver,1,Dusty Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724017.jpg
72,406724020,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,19,Greenish Khaki,4,Dark,20,Khaki green,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724020.jpg
73,406724022,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724022.jpg
74,406724023,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010013,Other pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724023.jpg
75,406724024,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,3,Silver,3,Light,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724024.jpg
76,406724025,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724025.jpg
77,406724026,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,72,Blue,7,Medium,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724026.jpg
78,406724027,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,22,Yellow,7,Medium,8,Yellow,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724027.jpg
79,406724028,406724,Sunglasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,71,Light Blue,1,Dusty Light,2,Blue,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,"Sunglasses with metal and plastic frames and tinted, UV-protective lenses.",sunglass,sunglass/0406724028.jpg
80,411565002,411565,Clear glasses Hendrix,81,Sunglasses,Accessories,1010016,Solid,5,Gold,5,Bright,15,Metal,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Glasses with metal and plastic frames and clear lenses.,sunglass,sunglass/0411565002.jpg
81,411565007,411565,Clear glasses Hendrix,81,Sunglasses,Accessories,1010013,Other pattern,17,Yellowish Brown,2,Medium Dusty,13,Brown,9986,Small Accessories,F,Menswear,3,Menswear,25,Men Accessories,1019,Accessories,Glasses with metal and plastic frames and clear lenses.,sunglass,sunglass/0411565007.jpg
82,438147002,438147,Cool Matilda sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic and metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0438147002.jpg
83,438147003,438147,Matilda sunglasses,81,Sunglasses,Accessories,1010016,Solid,15,Greyish Beige,2,Medium Dusty,1,Mole,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic and metal frames and UV-protective, tinted lenses.",sunglass,sunglass/0438147003.jpg
84,447596001,447596,Sindy round s-glass,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,3946,Small Accessories,D,Divided,2,Divided,52,Divided Accessories,1019,Accessories,"Round Sunglasses with metal and plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0447596001.jpg
85,472844004,472844,Cool Smarty sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with plastic frames and UV-protective, tinted lenses.",sunglass,sunglass/0472844004.jpg
86,481347003,481347,PQ Alessa sunglasses,81,Sunglasses,Accessories,1010016,Solid,9,Black,4,Dark,5,Black,8888,Sunglasses,C,Ladies Accessories,1,Ladieswear,66,Womens Small accessories,1019,Accessories,"Sunglasses with patterned acetate frames and UV-protective, polarised lenses. Supplied in a fabric storage pouch.",sunglass,sunglass/0481347003.jpg
