,article_id,product_code,prod_name,product_type_no,product_type_name,product_group_name,graphical_appearance_no,graphical_appearance_name,colour_group_code,colour_group_name,perceived_colour_value_id,perceived_colour_value_name,perceived_colour_master_id,perceived_colour_master_name,department_no,department_name,index_code,index_name,index_group_no,index_group_name,section_no,section_name,garment_group_no,garment_group_name,detail_desc,label,path
36,276242021,276242,Dress LS Basic,265,Dress,Garment Full body,1010001,All over pattern,42,Red,7,Medium,18,Red,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved dress in soft, patterned organic cotton jersey.",dress,dress/0276242021.jpg
37,276242022,276242,Dress LS Basic,265,Dress,Garment Full body,1010001,All over pattern,22,Yellow,7,Medium,8,Yellow,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved dress in soft, patterned organic cotton jersey.",dress,dress/0276242022.jpg
38,276242023,276242,Dress LS Basic,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved dress in soft, patterned organic cotton jersey.",dress,dress/0276242023.jpg
39,276242024,276242,Dress LS Basic,265,Dress,Garment Full body,1010001,All over pattern,51,Light Pink,1,Dusty Light,4,Pink,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved dress in soft, patterned organic cotton jersey.",dress,dress/0276242024.jpg
40,276242025,276242,Dress LS Basic,265,Dress,Garment Full body,1010001,All over pattern,22,Yellow,7,Medium,8,Yellow,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved dress in soft, patterned organic cotton jersey.",dress,dress/0276242025.jpg
41,276242026,276242,LS frill dress,265,Dress,Garment Full body,1010001,All over pattern,42,Red,7,Medium,18,Red,6515,Baby basics,G,Baby Sizes 50-98,4,Baby/Children,44,Baby Essentials & Complements,1002,Jersey Basic,"Long-sleeved dress in soft, patterned organic cotton jersey.",dress,dress/0276242026.jpg
42,299733001,299733,Hilton,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.,dress,dress/0299733001.jpg
43,299733007,299733,Hilton,265,Dress,Garment Full body,1010016,Solid,73,Dark Blue,2,Medium Dusty,2,Blue,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.,dress,dress/0299733007.jpg
44,299733008,299733,Hilton,265,Dress,Garment Full body,1010016,Solid,1,Other,6,Undefined,14,undefined,1676,Jersey Basic,A,Ladieswear,1,Ladieswear,16,Womens Everyday Basics,1002,Jersey Basic,Strapless jersey dress with an elasticated waist. Inner top with elastication at the top.,dress,dress/0299733008.jpg
45,301656013,301656,Shirtdress Lou,265,Dress,Garment Full body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs.",dress,dress/0301656013.jpg
46,301656017,301656,Shirtdress Lou,265,Dress,Garment Full body,1010023,Denim,92,Green,2,Medium Dusty,20,Khaki green,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs.",dress,dress/0301656017.jpg
47,301656018,301656,Lou Shirt Dress,265,Dress,Garment Full body,1010016,Solid,72,Blue,2,Medium Dusty,2,Blue,1779,Everyday Waredrobe Denim,A,Ladieswear,1,Ladieswear,57,Ladies Denim,1016,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs.",dress,dress/0301656018.jpg
48,301656026,301656,Shirtdress Lou,265,Dress,Garment Full body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs.",dress,dress/0301656026.jpg
49,301656028,301656,Shirtdress Lou,265,Dress,Garment Full body,1010023,Denim,72,Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs.",dress,dress/0301656028.jpg
50,301656029,301656,Shirtdress Lou,265,Dress,Garment Full body,1010023,Denim,73,Dark Blue,2,Medium Dusty,2,Blue,1773,Denim Other Garments,D,Divided,2,Divided,57,Ladies Denim,1016,Trousers Denim,"Long, straight-cut shirt in soft Tencel™ lyocell denim with a collar and buttons down the front. Chest pockets with a pleat, and long sleeves with buttoned cuffs.",dress,dress/0301656029.jpg
51,315352006,315352,Edit dress (1),265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Dress in soft cotton jersey with 3/4-length sleeves, a seam at the waist and bell-shaped skirt.",dress,dress/0315352006.jpg
52,315352008,315352,Edit dress (1),265,Dress,Garment Full body,1010001,All over pattern,43,Dark Red,4,Dark,18,Red,7930,Young Girl Jersey Basic,I,Children Sizes 134-170,4,Baby/Children,79,Girls Underwear & Basics,1002,Jersey Basic,"Dress in soft cotton jersey with 3/4-length sleeves, a seam at the waist and bell-shaped skirt.",dress,dress/0315352008.jpg
53,316553025,316553,Washington dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short jersey dress with narrow shoulder straps, a seam at the waist and bell-shaped skirt.",dress,dress/0316553025.jpg
54,316553026,316553,Washington dress,265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short jersey dress with narrow shoulder straps, a seam at the waist and bell-shaped skirt.",dress,dress/0316553026.jpg
55,316553027,316553,Washington dress,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short jersey dress with narrow shoulder straps, a seam at the waist and bell-shaped skirt.",dress,dress/0316553027.jpg
56,316553030,316553,Washington dress,265,Dress,Garment Full body,1010016,Solid,21,Light Yellow,3,Light,8,Yellow,1344,Dresses,D,Divided,2,Divided,53,Divided Collection,1013,Dresses Ladies,"Short jersey dress with narrow shoulder straps, a seam at the waist and bell-shaped skirt.",dress,dress/0316553030.jpg
57,331093001,331093,LEA jumpsuit,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Sleeveless jersey jumpsuit with a deep neckline at the back, elasticated seam at the waist, side pockets and tapered legs.",dress,dress/0331093001.jpg
58,331093002,331093,LEA jumpsuit,265,Dress,Garment Full body,1010010,Melange,9,Black,4,Dark,12,Grey,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Sleeveless jersey jumpsuit with a deep neckline at the back, elasticated seam at the waist, side pockets and tapered legs.",dress,dress/0331093002.jpg
59,331093006,331093,LEA jumpsuit,265,Dress,Garment Full body,1010016,Solid,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Sleeveless jersey jumpsuit with a deep neckline at the back, elasticated seam at the waist, side pockets and tapered legs.",dress,dress/0331093006.jpg
60,355421003,355421,Colette dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, gently fitted dress in a patterned weave with a small stand-up collar, covered buttons at the back, long sleeves with a flounce at the cuffs and a flounce at the hem. Jersey lining.",dress,dress/0355421003.jpg
61,355421004,355421,Colette dress,265,Dress,Garment Full body,1010001,All over pattern,73,Dark Blue,4,Dark,2,Blue,1343,Projects Dresses,D,Divided,2,Divided,50,Divided Projects,1013,Dresses Ladies,"Short, gently fitted dress in a patterned weave with a small stand-up collar, covered buttons at the back, long sleeves with a flounce at the cuffs and a flounce at the hem. Jersey lining.",dress,dress/0355421004.jpg
62,374762001,374762,Wilma dress (1),265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, sleeveless, fitted dress in jersey.",dress,dress/0374762001.jpg
63,374762008,374762,Wilma dress (1),265,Dress,Garment Full body,1010017,Stripe,10,White,3,Light,9,White,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, sleeveless, fitted dress in jersey.",dress,dress/0374762008.jpg
64,374762021,374762,Wilma dress (1),265,Dress,Garment Full body,1010017,Stripe,9,Black,4,Dark,5,Black,1643,Basic 1,D,Divided,2,Divided,51,Divided Basics,1002,Jersey Basic,"Short, sleeveless, fitted dress in jersey.",dress,dress/0374762021.jpg
65,383569008,383569,SPEED Pavlova dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Sleeveless, knee-length dress in pleated jersey with a V-neck and crossover, decorative straps at the back. Narrow elasticated seam at the waist and gently flared skirt. Unlined.",dress,dress/0383569008.jpg
66,383569009,383569,SPEED Pavlova dress,265,Dress,Garment Full body,1010016,Solid,52,Pink,3,Light,4,Pink,1666,Jersey,A,Ladieswear,1,Ladieswear,11,Womens Tailoring,1005,Jersey Fancy,"Sleeveless, knee-length dress in pleated jersey with a V-neck and crossover, decorative straps at the back. Narrow elasticated seam at the waist and gently flared skirt. Unlined.",dress,dress/0383569009.jpg
67,384654004,384654,Wanda Dress,265,Dress,Garment Full body,1010018,Treatment,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654004.jpg
68,384654009,384654,Wanda Dress,265,Dress,Garment Full body,1010008,Front print,9,Black,4,Dark,5,Black,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654009.jpg
69,384654011,384654,Wanda Dress,265,Dress,Garment Full body,1010018,Treatment,13,Beige,2,Medium Dusty,1,Mole,5962,Jersey Fancy DS,D,Divided,2,Divided,58,Divided Selected,1005,Jersey Fancy,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654011.jpg
70,384654021,384654,Wanda Dress (1),265,Dress,Garment Full body,1010008,Front print,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654021.jpg
71,384654022,384654,Wanda Dress (1),265,Dress,Garment Full body,1010008,Front print,13,Beige,1,Dusty Light,1,Mole,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654022.jpg
72,384654023,384654,Wanda Dress,265,Dress,Garment Full body,1010008,Front print,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short T-shirt dress in soft jersey with short cap sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0384654023.jpg
73,401044002,401044,Cora Dress,265,Dress,Garment Full body,1010018,Treatment,8,Dark Grey,4,Dark,12,Grey,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a washed viscose weave with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0401044002.jpg
74,401044004,401044,Cora Dress,265,Dress,Garment Full body,1010016,Solid,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a washed viscose weave with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0401044004.jpg
75,401044012,401044,Cora Dress,265,Dress,Garment Full body,1010018,Treatment,19,Greenish Khaki,2,Medium Dusty,20,Khaki green,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a washed viscose weave with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0401044012.jpg
76,401044019,401044,Cora Dress,265,Dress,Garment Full body,1010001,All over pattern,10,White,3,Light,9,White,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a washed viscose weave with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0401044019.jpg
77,401044020,401044,Cora Dress,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,4,Dark,4,Pink,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a washed viscose weave with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0401044020.jpg
78,401044021,401044,Cora Dress,265,Dress,Garment Full body,1010001,All over pattern,9,Black,4,Dark,5,Black,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a washed viscose weave with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0401044021.jpg
79,401044029,401044,Cora Dress,265,Dress,Garment Full body,1010016,Solid,43,Dark Red,4,Dark,18,Red,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a washed viscose weave with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0401044029.jpg
80,401044031,401044,Cora Dress,265,Dress,Garment Full body,1010001,All over pattern,13,Beige,2,Medium Dusty,11,Beige,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a washed viscose weave with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0401044031.jpg
81,401044032,401044,Cora Dress,265,Dress,Garment Full body,1010016,Solid,53,Dark Pink,2,Medium Dusty,4,Pink,5961,Dresses DS,D,Divided,2,Divided,58,Divided Selected,1013,Dresses Ladies,"Short dress in a washed viscose weave with a round neck, short sleeves with sewn-in turn-ups, and a rounded hem. Slightly longer at the back.",dress,dress/0401044032.jpg
